,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
MDM4,-0.100452844602,0.0662746123025,0.0294485930319,-0.0886957778116,-0.175938807945,-0.00501430068155,-0.0354792743338,0.211874196084,0.104494609516,0.0302671807606,-0.0915606315599
HDAC,0.00123718591882,0.0228742279093,-0.00545351603337,-0.0401653846979,0.11426720897,-0.0179035226675,0.00599712243303,-0.105097435148,-0.0368306641844,0.0198585396366,-0.0239272261241
RAR,-0.00990599453602,-0.00754425591501,-0.00508907563459,-0.00788096534107,0.113672315714,0.00285505568951,-0.000220148388851,-0.0513550588374,-0.0460841439163,0.0479245167555,-0.00581871264778
HDAC1-10,-0.824365166629,-0.098043266504,-0.142176963622,0.341735960092,-0.34374458459,0.0970735314332,-0.0707106613921,0.413490442341,0.444699205618,-0.126431032718,-0.0442590476684
VEGFR1,0.0129506214318,-0.0199219288756,0.014968851134,-0.0853559605081,-0.0168672416557,0.0385047513075,-0.00716707133527,-0.0157560442328,0.0481440346865,-0.00521192217297,0.00272029485861
VEGFR3,0.0042585035941,-0.00823144808712,-0.053119490105,0.0343509555603,-0.0132308317261,-0.0328775003567,0.00668081533931,0.0942624245087,-0.0320591596711,-0.00433322261797,0.0130976012668
MEK5,0.0402652542386,0.0402867428795,0.0130204617121,-0.136042491041,-0.069634099037,0.00393948806376,-0.00420923839153,-0.0410200170358,0.124140438163,-0.038282922616,-0.0227570224121
MTORC2,0.273939935052,0.109717527281,0.0727036198627,-0.306173507166,-0.221495941989,-0.0490040374002,-0.176949238067,9.97026439359e-05,0.149175906982,0.0590991327385,0.0495212934345
Angiopoietin-1 receptor,0.160841836063,0.112014999212,0.0278939034236,-0.0481784715239,0.0218815068815,-0.0850233086708,-0.0447200061027,-0.165037673911,-0.0260394940018,1.93048090604e-05,-0.00471983490131
JAK3,0.125276476412,0.0768447500361,0.0768542861975,0.0346480187222,-0.0191219217694,-0.0413767408256,0.0318810579381,0.0392345458595,-0.0556718711649,-0.0185949333279,0.00138913770813
IKKB,0.134229198628,0.0792022858613,0.0078840041488,-0.23243786892,0.0187188243692,-0.00300551778492,-0.022280956462,-0.0756208154776,0.069819849347,-0.00275275902095,-0.0448332334793
MAP3K8,-0.0191167139414,-0.0156525047577,-0.00640213003592,-0.133209692384,0.0522312372682,0.0475139918711,-0.00982859158995,0.0133543742295,0.0840832740168,-0.00224956834939,0.00873623388137
MPS1,-0.0698755282452,0.00696111459991,-0.0348658983197,-0.0245281651088,-0.100142446155,0.00466353474845,-0.0077070296206,0.180967588534,0.102136471063,-0.0284478195854,-0.00278440520403
EPHB4,0.048585979059,0.0686975386922,-0.0258542132055,0.0343316098351,-0.18760643895,-0.045388045495,-0.0603592570599,0.124996175822,0.109690002712,-0.0103556500597,0.00332281961609
RNA Polymerase 1,-0.437163158279,-0.031078961268,-0.135538931468,0.316401074503,-0.199287348095,-0.0350287906694,0.0790827581085,0.34584951713,0.120420883627,-0.120864121897,-0.0328319986872
PI3Kalpha,0.16821025519,0.00733815749485,-0.00483782449691,-0.262736230933,-0.170479234369,0.0231242593111,-0.0299966892337,0.145617816731,0.0460993229113,0.0185827765426,-0.00700605452387
DAPK3,0.171350161097,0.0346179742343,0.0264767748017,-0.15765280051,-0.126034924243,-0.0478087265659,-0.0254438894507,0.0935629082982,-0.0151998438465,0.0108988281196,-0.0300118189131
CLK4,0.158036638919,0.043792837611,0.0370825894298,-0.180999577264,-0.122574348288,-0.0381659026215,-0.0330923075484,0.0387352960304,0.0170447955988,0.00859745245868,-0.0393247931629
PIM3,0.0351398181563,0.0308642929832,-0.0227020457145,-0.0491196071342,-0.216892656279,-0.0264091352033,-0.0348441427235,0.197955498244,0.0400310100157,-0.0113088624587,0.00344909556615
HIPK2,0.116762168023,0.0283384871393,-0.00136497753475,-0.152695755161,-0.120492278188,-0.0442727906085,-0.0421265746353,0.0870846952401,0.0278704406685,-0.0160125220453,-0.0436263596905
ALK5,0.150103707926,0.0705218446513,0.0413640595993,-0.335652974031,0.0981727179492,0.0204243203034,-0.0570701337583,-0.254214942285,0.0539048877536,0.0216875719457,-0.0777340080072
TNKS1,-0.156988281745,0.00728566127797,-0.0587319884677,0.130512239253,-0.108901218438,0.0127883730005,0.0875844440261,0.123185760128,0.0680686522611,-0.0956572345079,-0.0258398072386
TNKS2,-0.0418416239701,0.0115476380568,0.027442320448,0.0284000293118,-0.0836828146132,0.0143971575927,0.0583241899663,0.0474146881732,0.0360547910707,-0.0313207992137,-0.0796449419674
ROCK,-0.114595267409,0.052999828146,0.0393714514855,0.0342319271311,-0.0757041679054,0.0467181430034,0.0247419647882,0.091647272814,0.000664470175457,-0.064664994529,-0.106344042717
PYKFYVE,0.347820732988,0.0486043313152,0.118428163532,-0.449036508002,0.166256845041,-0.0766487117176,0.0200148273449,-0.335710721084,0.129365922787,0.0683662669561,-0.127120019034
DDR1,0.159924216156,0.0773843723597,0.042014820317,0.0520193398521,-0.00849310273341,-0.0249704041997,-0.0515690155453,-0.0139468506033,-0.16838491305,-0.0199260490719,0.0668586854228
RIPK1,-0.0325907866305,-0.00896444642445,0.0474018221415,0.0398449353949,0.0141538383156,0.0684510960504,0.0356175229901,0.00581831790296,-0.161033884166,-0.0758069110749,0.055157373988
CAMK2,-0.0386392232028,0.0519422512717,0.018282871406,0.106845522748,0.0161201519124,0.00281584669051,0.0247627167261,-0.041477398543,-0.0949559141595,-0.0283119611171,0.0155811649563
LXR,0.0383419313896,-0.00860832944355,-0.0276592959714,-0.0450990827026,0.0709138886539,0.0041040478065,0.0142846758915,-0.0702318535227,-0.0473327600178,-0.0068678563214,0.0300358112594
FXR,-0.0618046377285,-0.00985613141203,-0.0205164573608,0.0531449501013,0.00318832192217,0.0126939756072,0.0247643019459,0.0203781585319,-0.0535196963957,-0.0126435078327,0.0330924008451
SIRT1,-0.0454852223196,0.044408853911,0.00590454722105,0.0579001940451,-0.0458350332968,-0.0130011873886,0.0151729656073,0.0411783103603,-0.027940837216,0.0070521268518,0.00805593434824
AMPK agonist,-0.0768463236057,0.130004755302,0.0156889651005,-0.048447439142,-0.196022924211,-0.0775612180941,-0.180355205304,0.0952037380775,0.0806760929254,-0.0056024244915,0.0367072812043
TOP1,-0.665683004224,-0.233607239411,-0.322355881176,0.55720767703,-0.145388251896,0.182703971723,0.0529157913397,0.68808946943,0.00966490928234,-0.00369075211354,0.145454638867
Antimetabolite,0.0212314888088,0.0332542104391,-0.0896706861749,0.152575540307,0.0974905215445,-0.101026372962,0.00413432200347,0.0478322403415,-0.0230771356773,0.00259902745533,0.000908097997642
Retinoic acid,0.199399321965,0.125906825845,0.0341087458378,-0.199267987117,-0.0344880377864,-0.0605681775771,-0.125878659248,-0.180584389074,0.0219993486837,0.0631159088175,-0.0176871556056
HDAC inhibitor Class I,0.00342049209331,0.000971987446244,0.0251128037326,-0.0232286167583,-0.0778800796254,-0.0105328537609,-0.0528294725005,-0.00325396225253,0.0418575398096,-0.0315490756616,-0.0150562435336
IIa,0.0686455744155,-0.00688408850239,0.0289371876526,-0.104185280244,0.0476926364244,-0.0132443756317,-0.00901757944838,-0.128902893942,0.0333201259515,-0.0336973703625,-0.0325139847457
IIb,0.0896103734126,0.0302625233379,0.0572322013839,-0.102203937174,0.000108753509332,-0.0132373855336,-0.0644495702718,-0.109386273097,0.07054998781,-0.00108049563413,-0.0169988949993
IV,-0.0149832210764,0.0160006227317,0.0271874097506,0.00787199729424,0.00625104920023,-0.00397537177688,-0.0422472021332,-0.061308778021,0.0262367845845,-0.0227385232965,-0.0167381178879
MEK1,0.027020872806,0.208211428602,0.109098527256,0.370131063126,-0.290981634222,-0.0397086671069,-0.214058012786,0.311596509029,0.0167278633513,0.063652892366,0.0721198560568
MEK2,0.0924798338938,0.183489344018,0.15743201271,0.151361382036,-0.146436103947,-0.032359920045,-0.134010218131,0.050571731337,0.12365477664,0.116022406648,-0.0333687456301
PARP1,-0.159229906271,-0.00977232283496,-0.0933557262358,0.187531741919,0.0119666792705,0.00762952805774,0.0662940905233,0.0941200911185,-0.0436054614212,-0.0549960853348,0.0584458347436
PARP2,-0.0857567968122,0.0179371792878,-0.0257760576027,0.100975724367,0.0366177225406,0.01440519181,0.0092123389902,0.0272729312632,-0.0361601799696,-0.0125164859513,0.0140404656535
TEC,-0.0552327700073,-0.0136253760833,0.012369534967,0.174260883273,0.101822823224,0.00148211349095,0.0322963733075,-0.0743329657329,-0.0689738164381,0.0105288303606,0.0343205404773
CRBN,0.0934936717601,0.018276246096,0.0751689246114,-0.0811935167566,0.0316843179753,-0.00211523226593,0.00282566707382,-0.0789247288375,0.0233625583601,0.0499581204247,-0.00913227726877
CHEK1,-0.269921155629,-0.0158578355967,-0.0307236917513,0.282111425331,-0.110556746689,0.0377062275804,0.0962396801918,0.223396495415,-7.13649011444e-06,-0.073906222962,-0.00146581925398
CHEK2,-0.119837272458,-0.0228635720188,0.0560848139731,0.146640837856,-0.029874014903,0.0496164338223,0.0903816418432,0.105702698583,0.0225756866425,-0.0738776024404,-0.0689463295232
NTRK1,0.112174724387,-0.0360964477757,0.0681691659379,-0.071152626644,0.320293259963,-0.044516059508,0.144307335071,-0.341982778632,-0.110426434945,0.0459604015951,-0.137934375429
NTRK3,-0.234813876935,-0.0729955142827,-0.137922029845,0.233692877221,0.0272560025539,-0.0608909691518,0.129568575223,0.0809326114845,0.088058290832,-0.030039924933,-0.0305732964626
p38,0.000984614513216,0.0528495629975,3.83448654799e-05,-0.0751921404111,-0.000822952103513,0.00790780190355,-0.0494886068218,0.0184413640041,0.0170455087397,0.0350945973836,0.0138474841631
TBK1,-0.0746615032573,0.0276152228981,-0.0758799774705,0.172882349312,-0.0192195803644,-0.0370588447211,0.0221557977739,0.0779237249099,-0.0309030039799,-0.0230693109208,0.0039145428569
DNAPK,-0.0455472641746,0.0343771915509,-0.0248895031186,-0.0456066674712,-0.0394933069549,0.00767643176849,-0.0361648000827,0.0389797716073,0.00110846486514,-0.00565156956685,-0.00769538360453
PIM1,-0.0586803368446,0.0333549801489,-0.0312587779063,0.144909967528,0.0783529261777,-0.0433716844511,0.0489200516697,-0.0442095518319,-0.106849313379,-0.0181591208336,0.0051957275767
JNK,0.066075065618,0.0785018174377,0.0480349617264,-0.0327910332709,0.0790805585195,-0.0269456725147,-0.0204035434563,-0.103605792986,-0.0780890252761,0.0350474456454,0.00704493768961
WEE1,-0.0781130629062,0.0448778998173,-0.0399411736658,0.138242188011,-0.0929686907349,-0.0464941725954,-0.0355601307443,0.0809785024262,-0.0234103297991,0.0192318312179,0.042335235435
MDM2,-0.105031952706,0.00419916357193,-0.0424091283651,0.16199588858,-0.0878680529491,0.0190240346595,-0.0402233867622,0.0854436234879,0.00722861285704,-0.0323183187795,0.0788803399093
FGFR3,-0.015593130679,0.0644767905458,-0.0115395728933,-0.00663594290038,-0.0691069123691,0.010489495301,-0.00219016716757,-0.0348119320862,0.067058700869,-0.0520317454737,0.00819824681166
PI3K (Class 1),-0.0802787789435,-0.0136365749889,-0.0338619853042,0.0729607907751,0.13993084358,-0.0368800768351,0.0532820792209,-0.116622141069,0.0688152794683,0.00449016052063,-0.106444711498
PPM1D,0.12757838579,0.0180036810589,0.0379122228275,-0.125308264867,0.187340444893,0.00154180243105,-0.0323161511885,-0.225885596088,-0.127609904092,0.0812518528438,0.00641266675082
RAC1,0.0221172680541,0.025408359273,-0.02662337275,-0.0835504189766,0.00125065208508,-0.0052731967775,0.00417754531917,-0.06612678123,0.00764053865823,0.00524429980494,0.00585215829862
RAC2,0.116353667381,0.0233660888126,0.00400109630237,-0.0924614085681,0.0419197515209,-0.0306834599474,-0.0139809294311,-0.121421489874,-0.0211312776125,0.0488851108809,-0.000178900512716
RAC3,0.0195054597213,-0.00340642572745,-0.0337224406067,0.0149675089941,-0.0112011942928,0.0207996134107,-0.0166957133851,0.0253461317316,-0.0532485763753,0.0251538233517,0.0463906408726
S6K1,0.160668191469,-0.000649435610361,-0.0381050567782,-0.0419263444389,0.0447058136281,-0.0197543249239,-0.00515720290164,-0.0902951207292,-0.125540613015,0.108240205177,0.0635665195232
LOK,-0.214882189236,-0.0179979906702,-0.109091577346,0.218954971671,-0.0541384767787,-0.0128786121453,0.0534151230143,0.0984613528253,-0.0390599256545,-0.0947585390473,0.011833412319
TRCB,-0.131242596492,-0.0406430468841,-0.0596951842641,0.12596783579,-0.0435941771448,0.0083300661414,0.061824768358,0.0565394241436,0.0178165518888,-0.0703024644088,-0.0115231265594
ABL(T315I),-0.133283264096,-0.0391849298969,-0.072908494323,0.114300836816,0.073831330911,-0.0255615469564,0.067822909231,-0.0562660396553,-0.0260773599631,-0.0762801987668,-0.0272313047752
ADCK4,-0.0342198566319,0.0099079710546,0.0382555029229,-0.0956282054343,-0.0546116833487,0.0433645126417,-0.0150991724352,-0.0498461707898,0.0805810098034,-0.0674141195013,-0.0347363901323
BRSK2,-0.0349306392742,-0.0234959967035,-0.0452887911962,0.0143764735022,-0.0363483073799,-0.0174977823692,-0.0169959758019,0.060256961839,0.0491426444944,-0.0344326010695,0.000746256361928
MARK4,-0.0406854002579,-0.00202018720546,-0.0354791938961,0.00874045936165,-0.0144777465126,-0.000822841436978,0.0063524177179,0.0267289575191,-0.00891842219453,-0.0475556185,-0.0128890977065
PRKCD,-0.0958144057524,0.00853754005123,-0.0622360650219,0.109551599953,-0.0955534558337,0.0138034359859,0.00908292305065,0.142269747931,-0.0487998172582,-0.0725902915792,0.024950823765
SPRK1,-0.0676682589629,-0.000814483456256,-0.0267632280165,0.0529167141034,-0.0466130529761,-0.0317970526387,0.00394044986395,0.0291492987749,0.0293063069726,-0.025682598918,-0.00751970568856
MAPK7,-0.0572055642656,-0.0192036744878,-0.108554903825,-0.0124987308537,-0.042439063432,-0.0313882458177,0.0511322257741,-0.0521721477154,0.0918156848042,-0.0887246711782,-0.0211704095026
ATR,-0.0579635534499,0.0358926238747,-0.0108247609411,0.158620165709,-0.0531142000272,-0.0276082843439,-0.0185102294159,0.0319460774174,-0.0595245179538,0.0206895078062,0.041821429968
ALK4,-0.101995401242,-0.00544371159963,-0.0383852202746,0.0701444715035,-0.116545686084,0.0355572185158,0.00962747517308,0.118995146818,0.0647622120705,-0.0185114061708,0.0462423647965
ESR1,-0.0617169927083,-0.016826707286,-0.00132522574788,-0.0138708655524,-0.0860736069688,0.00439795729276,-0.0374842416379,-0.0397108058651,0.119137409327,0.0206968973308,0.0558440384029
EGLN1,0.054042932964,-0.0292863628883,0.00561985875243,-0.0710630748064,0.030280324853,0.0438059614988,-0.0455235127872,-0.0291370403942,0.0273961632771,0.0631552015966,-0.00929924412489
RNA helicase A,-0.3569762989,-0.0603324545241,-0.0650112319136,0.276157437139,0.0822061226586,0.065777286581,0.147886678508,0.0266731067354,-0.0216234397861,-0.0636297263336,-0.0344528201473
Induces reactive oxygen species,-0.122421515867,-0.064864295614,-0.0387073399309,0.136392030081,0.090959258515,0.0341564956811,0.0139739301863,0.00571858189293,0.0278161750588,0.0731278082484,0.0495379935128
NAMPT,-0.736597373298,-0.169205146624,-0.614007174855,0.955325314936,-0.700232153928,-0.0364151960896,-0.0738679070674,0.831561987687,0.174856894128,-0.530789033481,0.289197878721
TRAIL receptor agonist,-0.220497672081,-0.092176460972,-0.128734667599,0.14951153969,0.0274137386446,0.0859039826029,0.0660814660073,0.266624032511,-0.0581177282691,-0.143598567147,-0.00720590642609
L3MBTL3,0.0380222228474,0.0140785216469,-0.040027347624,0.0181574398744,0.00291990534613,-0.0191364284892,-0.00352538098568,-0.0139552004107,-0.0300526112272,-0.0417924067957,0.0197077943393
DOT1L,0.0316403303974,0.0152275021288,0.0255543165117,0.0149479586607,0.0413284006151,-0.00799355265655,-0.0253208857367,-0.038539033322,-0.0391461525135,0.0326287274934,-0.0140353441133
DNA alkylating agent,-0.0687970117958,0.0459500126873,0.0281826615427,0.0747165914574,-0.108684332949,0.00563196279809,-0.0282794677209,0.0896061548051,0.00779713011736,-1.59524764243e-05,0.000237376663285
NAE,-0.379659393841,-0.0611349154903,-0.109006998917,0.448987287188,-0.051745082295,0.0884725676448,0.04423979417,0.158365844264,0.0286525212863,-0.164782729359,0.0437740983896
