,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Endothelin-1 receptor (EDNRA),-0.00508514765186,0.0102348468769,-0.0192973221775,-0.000519478912464,-0.000471226993347,-0.0106473207486,-0.00187223425945,-0.0165609329907,0.0107746234143,-0.00984390639727,-0.0138885775667
BIRC5,-0.142867385601,0.0424168628951,0.15973545029,0.0156823903008,0.71080438874,0.476761905034,-0.171614100033,-0.334605993594,-0.19615330473,0.555435619718,0.261852026936
MDM4,-0.126631552833,0.0639167369914,-0.0350895346116,0.0596441153758,0.162138314957,0.0290200572723,-0.0607481685822,-0.068732889802,-0.0701914345984,0.0825991875462,-0.0576886324822
HDAC,0.01886671983,-0.0192352474204,0.00808699830126,-0.031642014887,-0.0380518026003,-0.0433258058593,-0.0211389518151,0.0326182116446,0.0217976063466,-0.0331006040333,0.0111292841702
RAR,0.0262137637355,-0.0374003111826,-0.0100741457076,-0.0349356516431,-0.00998544253473,0.0104583232659,0.000344527193723,0.00723712816784,0.0185606931514,0.0181598338108,0.0248406839871
HDAC1-10,-0.215534064612,0.118196256025,-0.0285641854815,0.20804178709,0.355432274819,0.0622771543527,0.0187403833754,-0.146190182658,-0.269060812772,0.396613384718,0.0869506870662
VEGFR1,0.0185131870947,-0.00893404165797,0.0421890629916,-0.0612732947551,0.0613829188204,0.0656767623111,-0.0341018529512,-0.0573450486565,0.0454652147515,-0.014462032009,-0.002579419837
VEGFR3,0.0419249162345,-0.00802594435755,-0.0132691502727,-0.0114067981916,-0.103076537145,-0.0206630876037,-0.00314257438995,0.0676257105429,0.0333935842296,-0.0284729795858,0.00536761735575
MEK5,-0.0398939625532,-0.0170108849529,-0.0371147892332,-0.000360564583253,-0.0636974910304,-0.084614688781,-0.0117485329527,0.0499231626008,0.00252476404118,-0.0524259142189,-0.0370094018218
MTORC2,0.00696864338214,-0.000774919407665,0.049467467403,-0.0872740399352,0.0202242256301,0.0944400437947,-0.0143362533237,0.0172849706336,0.0524522383388,0.0220201872728,0.0869281982282
Angiopoietin-1 receptor,0.00412112431582,-0.00752062631114,-0.0102007293368,0.000125656256259,0.0132338308305,-0.102913720336,0.00352607581693,-0.0325142649669,-0.0289392561484,-0.0698025620548,-0.114929637913
JAK3,-0.0417954329426,-0.0288674574866,-0.04164255965,-0.0263257371499,0.163340244577,-0.114404843137,0.0447889581282,-0.0870135728185,-0.0399967109955,-0.0486150667118,-0.108635464125
IKKB,0.0024760448644,-0.0136219065479,-0.0614104261284,0.0182942114662,0.0157201999379,-0.126025291089,0.0131866663223,-0.0211519656313,-0.0578873514486,-0.039403433988,-0.0663105344153
MAP3K8,-0.0632462044626,0.00497790900756,-0.0267180364485,0.0613935860788,0.015002961564,-0.0935719277077,-0.0332135897426,0.0412690373525,-0.0839160082719,-0.00142066928552,-0.0198230509256
MPS1,0.0120565424941,-0.0502542943162,-0.0374920713168,-0.00901679746118,-0.144285907879,-0.0842975070923,0.024301806072,0.098584415346,-0.0454090485876,-0.0269365519284,0.00903657741472
EPHB4,-0.0611215653932,0.015721658957,-0.0590575670947,0.0827659115152,0.00770705763128,-0.148987953064,0.0556380069352,0.00409923010115,-0.0737961301225,-0.040039241654,-0.0829401781706
RNA Polymerase 1,0.0118790092372,0.0373783237965,0.0156507341361,-0.0643389548235,0.0381412901217,-0.116624471771,-0.078847018637,-0.0235183835762,-0.0350413556801,-0.0322790591408,0.0623709774793
PI3Kalpha,0.0428599139526,-0.0501457977367,-0.00307541410723,-0.0797931263163,0.00636689737569,-0.00721615075215,0.00730642504767,0.00343059850144,-0.0210788629489,0.00951872733783,-0.0245610814164
DAPK3,0.00839417601626,-0.0579577951141,0.0114018046872,-0.0818615197966,0.0238239575595,0.0310093370485,0.0191816342074,-0.0137974570894,0.0126866810225,-0.0191583434232,-0.0512937436706
CLK4,-0.036986403792,-0.0401493730872,-0.00627694489883,-0.0635273555633,0.0502668894355,0.0362228701097,-0.0106121892631,0.0154525224277,0.0102617303756,0.0283854431297,0.0132331004557
PIM3,0.0123898961857,-0.0503192752188,-0.0186665773645,-0.0317451101089,0.00545691453118,0.00950398339492,0.00976209650585,0.0135682001687,-0.0178059559209,0.0206793126345,-0.00867916985252
HIPK2,0.0298236510173,-0.0609857806107,-0.041907069155,-0.0654928904388,-0.0524841123083,-0.0168455991903,0.0294239470849,0.0682623358393,-0.00348468639889,-0.011299576218,-0.00739899556713
ALK5,-0.0178095729987,0.0615687544419,-0.0764502686447,0.0303852440361,-0.14165986243,-0.0468305748827,-0.0741741617411,0.108316653385,-0.00109293875397,-0.0931950922346,-0.037826751041
TNKS1,-0.0384125882072,0.00650658711194,0.0181759063157,0.0561662627532,0.0455576628218,-0.0111001347299,0.0346211775934,-0.00599249656644,-0.0392173276264,0.0472244474009,0.0321104426142
TNKS2,-0.0747429064146,-0.00439795372311,0.00288033211082,0.1123821077,0.0169781042345,-0.000883619358886,0.0692121053816,0.0135536008734,-0.0534294159673,0.0180845884918,0.00321225571501
ROCK,-0.105199866573,0.0758390158118,-0.136615155258,0.0594685231477,0.0296142026516,-0.128279808952,-0.0153017029459,0.0221154421416,-0.013940623165,0.00528162999967,-0.100940407082
PYKFYVE,-0.0727398798409,0.00597697786092,-0.0826007572191,0.068589514454,0.0589555701703,-0.118295287484,0.074083390744,-0.0232012740059,-0.105920750685,-0.0201549285039,-0.141519761825
DDR1,0.0313839084828,-0.00876246323004,0.0110775288598,-0.046442289427,0.0394944380002,-0.0161427553876,-0.00111715993956,-0.0506057884552,0.0131103657832,-0.0480636691221,-0.0626324818954
RIPK1,0.108832148718,0.0458549266065,0.0338432184209,-0.0634585418455,-0.0785592763634,-0.0199963297186,-0.00488850910903,0.0173429415461,0.0158635134367,-0.0328213243589,0.0633807243191
CAMK2,0.0179598084757,-0.0100683434661,0.00892421463131,-0.0337407696113,0.036675724611,-0.0149017230194,-0.0129551548499,-0.0537686510729,-0.0142775091353,-0.0315718140281,-0.0824157469855
LXR,-0.0397654652454,0.00636406235988,-0.0250630406549,0.00453983640602,0.0589309117363,-0.0236130295913,-0.00966657817169,-0.0323449666983,0.0177577288917,0.00622387578242,0.000464373689292
FXR,0.00807462366081,0.00807573691804,-0.00536707935157,0.000579898774166,0.00907364856609,-0.0245993979472,9.38074912233e-05,-0.0224375553895,-0.0121778005489,0.00648012324464,-0.0207052448761
SIRT1,0.0280802445824,-0.00838992045129,0.00838322600415,0.0116491887995,0.00300855527332,-0.0486258102541,-0.017248963517,-0.021213684121,-0.00104230877327,0.00525156132109,-0.00650898525487
AMPK agonist,0.125733899673,-0.000405442714578,0.123994311153,-0.0634711255254,-0.0319550995064,0.0759617384455,-0.00650962439555,-0.107346784828,0.0547192270595,0.0412701916626,0.0751251251105
TOP1,-0.130108747218,0.128090252645,0.0458473141175,-0.111224481578,0.242619690206,0.234479730113,-0.118698013292,-0.0391296523755,0.231705912421,0.135005540544,0.120901848451
Antimetabolite,-0.0264365603024,0.106887627834,-0.0207014543538,0.0354911789677,-0.0814878185034,0.065410900916,-0.0835896087578,0.0784589851801,0.0799720192066,0.0390053163719,0.101879475573
Retinoic acid,0.0598997115069,-0.0574329741327,0.0435652213125,-0.0305400197984,-0.135023538387,0.0105492588386,-0.0096452895672,0.0692497144211,0.0399563284307,-0.0922150872614,0.0207094113117
HDAC inhibitor Class I,-0.0446408757353,0.0146938604136,0.0324417247973,0.0153978843263,0.0329555693369,0.0271559406806,-0.0368592848428,-0.0334685969145,0.0131581690241,0.0141371128056,0.0163733013181
IIa,0.0107901411828,-0.0251083989897,0.0145195960584,0.00468077283493,-0.0516794654172,0.0470888711021,0.000237208242334,0.00737133582677,0.02274099426,-0.0106937536937,0.00716264368619
IIb,0.0304397517045,-0.00271949919166,0.0306406183407,0.00412602552672,-0.0562431673682,0.00676710734626,-0.0175743200088,0.0231379482149,-0.000618682346942,-0.0170607456031,0.0122145421437
IV,0.0607665543567,-0.00582646585695,0.0660998611858,-0.0241103699739,0.00818419599272,0.0605474151985,-0.0475047931735,-0.0430314938434,0.00375287097333,0.0341165985223,0.0443382727863
MEK1,0.0467357879827,-0.0464168400019,0.0767078833272,-0.0167940794919,0.117143019025,0.13207412328,0.17877940954,-0.100428884989,-0.0292619317863,0.0710330921332,0.0704849228316
MEK2,0.100133596957,-0.0366463991341,0.121611589389,-0.100696239132,0.100390879642,0.072017091103,0.112333244204,-0.100300980057,0.0406063912855,0.0201304177955,0.111069438056
PARP1,0.0481008995307,0.0165813675242,0.0420763700652,-0.0622160616015,-0.0484623935419,0.0475509903966,0.00446059660032,0.00546420370475,0.104799191982,0.0131016167037,0.0336107405145
PARP2,-0.0039607367059,0.00169112011777,-0.0391589839178,-0.0415177043258,0.0522341959782,0.0300279727384,-0.00823165667347,-0.00856366593307,0.0940708393272,0.0540869151514,0.0474190083805
TEC,0.0491657372589,-0.0303218266519,0.0112928050235,-0.0906423975294,-0.216901701282,0.151654333649,-0.0550233873743,0.18831003124,0.163577595883,-0.0413664909023,0.104634712314
CRBN,0.0393591952307,-0.0520080329544,0.043602266317,0.00879377488786,-0.184365656894,0.122176169953,0.0277468460765,0.0979953403406,0.0492023644932,0.00584830724277,0.0624016249131
CHEK1,0.0432043090516,-0.0279568349724,0.0251113092188,0.0359325354783,-0.203422744349,0.120504826143,0.0630467007448,0.125082831612,0.0415145980379,0.0194213089585,0.0830743758669
CHEK2,-0.0104994108243,0.0404842771346,-0.0299676516794,0.0784416296797,-0.192449545856,0.069982791407,-0.0543361716634,0.163603098027,-0.00510935879541,-0.0286205290966,0.0626075446341
NTRK1,-0.0531536080372,-0.0217916741074,-0.0556266585565,0.0652519031068,-0.280541265388,0.112149330006,0.0186548916237,0.233112751099,0.097841317256,-0.041920377221,0.100501173165
NTRK3,-0.00999811349661,0.038857381375,0.0104627124013,-0.0128538131017,-0.0380289270202,0.0486067183625,-0.0152656481225,0.0459134827365,0.0625991745869,0.0768381596291,0.129962024266
p38,0.112842140487,-0.0313058151504,0.0945266834478,-0.0238637133812,-0.0995239289338,-0.00782152339527,-0.00174307971334,-0.0106866540946,0.0438439803883,-0.057699014466,0.0236940239499
TBK1,-0.0398488962406,0.00483388264335,0.0193157182754,0.0613129420097,0.0279867624024,0.0604011992243,0.0464456750562,-0.0137148569234,-0.0114763452105,0.0415769603612,0.0450958523197
DNAPK,0.123319361334,-0.0215609682339,0.0531945383511,-0.0490844488664,-0.0366575244458,0.00892674154391,-0.00277547333691,-0.0299507707053,0.0171431398571,-0.0542375230015,0.00241607467457
PIM1,-0.0103650461084,0.0107791704455,0.0303099985652,0.0124571102524,0.0242461824355,0.00495221617465,-0.008551674245,-0.0355677308351,0.0229475646125,-0.0242315877443,-0.00214050326789
JNK,0.0390421853784,-0.0127865241602,0.0289206405213,-0.0235950288163,-0.124460703277,0.0108176590497,-0.0116567319287,0.0649737710174,0.0948508972935,-0.0663870607238,0.0295170356088
WEE1,0.0466721539356,-0.0458404355672,0.0366883601339,-0.0386126017384,-0.0140676412887,0.0033277633398,0.0533240678576,-0.0104281703816,0.041438057047,0.0344528775549,0.00195326699586
MDM2,0.0555532930167,-0.00834907292056,0.0374388903703,-0.0295244369827,-0.0132087003077,0.0582151775175,0.051952658117,-0.0687033670342,0.0542235265913,0.0401361647029,0.0276283701323
FGFR3,0.0520842039627,-0.0424503118703,0.0254021320683,-0.0173771686902,-0.018349561385,0.00878889997447,0.0599630919099,-0.0573023138083,0.0333330664526,-0.0228281299028,-0.00153436948681
PI3K (Class 1),-0.0440441017324,0.0244402726423,0.0744904155751,0.0197766585891,0.155590249713,0.106424073823,0.0288755357728,-0.116596379455,0.0466073791312,0.105378819348,0.00556746892369
PPM1D,0.0701444601673,-0.0448466407323,0.0551850959886,-0.00992705101173,-0.103727140498,0.012622324445,-0.0215749157786,0.0241858851483,0.00214583584153,-0.0421328608537,0.0921806117404
RAC1,0.0373089431293,-0.0454949733742,-0.0402032368155,-0.015105517945,-0.0980065658867,0.0407726455885,0.0257416852837,0.0732698262823,0.0103448251707,0.00147084954778,0.0401956671547
RAC2,-0.00317140744054,-0.0350606204835,-0.0358278682925,-0.00873334978197,-0.0737943620699,0.00707859167379,0.0179540608995,0.0618588084087,0.0252591635622,0.00682937574478,0.0187753268586
RAC3,-0.0127999599297,-0.0105280292204,-0.00632425393168,-0.00399855553019,-0.0256314442868,0.0417048293108,-0.0211979579124,0.0474942830972,0.0406388408643,0.0362131457223,0.0761155454631
S6K1,0.0826296526213,-0.127256306915,0.0152536916418,8.49205212961e-05,-0.00913430803695,-0.0752920380438,0.0890462110886,-0.0615281597287,-0.0607026079463,-0.00418243353363,-0.00598007886272
LOK,-0.0303177671683,-0.007465577179,-0.0313893365311,0.0149666964091,0.00529653481958,0.0449858497948,0.0174095821104,0.0448307184433,-0.00918024819268,0.0501858277454,0.0281321312475
TRCB,-0.0378838997939,-0.0114261006083,-0.0376815084275,0.0264814495518,-0.0406138921139,-0.0181786082922,0.0264370835468,0.0707377608388,0.00582468725647,-0.0119194126145,-0.0252218715799
ABL(T315I),-0.0219551483294,-0.00903514399758,-0.0113207959437,-0.00557672020798,0.0294567819353,0.0350277072061,-0.00367116283027,0.0141382759186,0.023441040577,0.0554466865204,0.0352900137586
ADCK4,-0.114718538886,-0.0276335633648,-0.0902645456211,0.0699713548616,0.0829517533549,0.106839715635,0.101785387161,0.00750715449392,-0.0200950198579,0.128410032343,-0.0218094264075
BRSK2,-0.0148928384958,0.00255549131109,0.0148891603023,0.00753949204236,0.0315407825684,0.059881699684,0.0176844411153,-0.0329296761561,0.0281345859433,-0.0122261417209,-0.0195497234449
MARK4,0.00344450855993,0.010161677503,0.0233436338651,-0.034329632989,0.0278742163183,0.0187809533095,-0.0267272011656,-0.021897415838,0.0539727981564,-0.0159570399185,-0.000389905760245
PRKCD,0.00892161757923,0.0286557873952,0.00289381685216,-0.00948017746072,-0.0130856881515,0.0466618815289,6.53512270721e-05,-0.00799498502175,0.0256785564321,-0.0121032957257,-0.00922043356354
SPRK1,-0.0103940813783,0.0223134142969,-0.00906958398686,-0.00980310620069,0.0223238182356,0.0779434112379,-0.0116501327871,-0.00336642601945,0.0328898112589,0.0399521466461,0.0146835368064
MAPK7,-0.0285821329917,0.0146753433125,-0.0139120641492,-0.0222489708127,-0.0276369466867,0.143835254609,0.0186083787873,0.0424202989226,0.1125259267,0.014738424423,0.0349285348692
ATR,-0.0144199161473,-0.010481466643,-0.0253895794615,-0.041680500363,0.0511092147512,0.0410874996603,-0.000152070408199,-0.0115367028244,0.0768503797507,-0.0396781382552,-0.036280108061
ALK4,-0.0467100916789,0.0365726615308,-0.00873891810494,-0.000118740288563,0.079737184507,0.0182369523271,-0.0177941238615,-0.0303661392096,0.0513138132799,0.00385580268764,0.0203176307927
ESR1,-0.0108623349357,0.02498292137,-0.00981668423757,0.0438547404173,0.109420753178,-0.034958551,-0.000888143633847,-0.0766680322711,0.000639063680458,-0.00225140253781,-0.00368128500519
EGLN1,-0.0357733568171,0.00664060088253,-0.0318428175754,0.0148175630221,0.012344071702,0.0314209367352,0.0162420035168,0.0287864295237,0.0476635422521,-0.0074555810237,0.0236162531225
RNA helicase A,-0.0205375240461,0.0477329375038,-0.0371069115967,-0.023027771343,-0.0589484505838,0.0776587507301,0.00571664358836,0.0788350967087,0.131834194069,0.0911002881476,0.183316890296
Induces reactive oxygen species,-0.0120205979483,0.0356310854961,0.0261682990547,-0.0773750539847,0.164465262569,0.111387973578,0.0338018832646,-0.121827477423,0.0735765766426,0.054323003671,-0.0517153824961
NAMPT,-0.143139183967,0.100834114206,-0.0269605057548,0.0298528295808,0.131095400316,-0.464097851291,0.0549420107815,-0.0784779584789,-0.104273394131,-0.160674299818,-0.384862656507
TRAIL receptor agonist,0.0101858732635,-0.000741707080919,-0.0899486296723,0.0795120803062,0.0503989327596,0.00987252694741,0.000726062101213,-0.0035920003853,-0.11299951414,0.048927833553,-0.0336302691688
L3MBTL3,-0.00722658526096,-0.0270736503376,-0.00158309481209,0.0126451941344,-0.00336953145272,0.000446664456368,0.0103086906894,0.0211528735995,0.0104726115822,0.0147430302749,0.00607299969265
DOT1L,0.000120099737321,-0.00566663644519,-0.0139682879973,0.0138944382725,-0.0513801314067,0.0091323052563,0.00878964160991,0.043915939043,0.0326608354251,-0.00862108117593,0.0253614045287
DNA alkylating agent,0.0148829821384,0.0153148081872,0.0197621252325,-0.00799223756547,0.0384763587697,-0.0206659472227,-0.0488015083373,-0.0265984056607,0.000422351633929,0.00944369447575,0.0357997642633
NAE,0.000706119302599,-0.00328378714511,-0.0784736105836,-0.076675488365,-0.226718844007,0.0956176386559,-0.0369460119084,0.22135263173,0.186924976159,-0.0597813933528,0.103398237281
